"poll_id","pollscore","numeric_grade","transparency_score","duration","sample_size","population","hypothetical","Methodology"
86805,4.7,6,4.4,8,307,"lv","true","level3"
86806,4.7,6,4.4,8,517,"lv","true","level3"
86807,4.7,6,4.4,8,515,"lv","true","level3"
86809,4.7,6,4.4,8,530,"lv","true","level3"
86810,4.7,6,4.4,8,505,"lv","true","level3"
86811,4.7,6,4.4,8,749,"lv","true","level3"
86812,4.7,6,4.4,8,641,"lv","true","level3"
86813,4.7,6,4.4,8,300,"lv","true","level3"
86814,4.7,6,4.4,8,643,"lv","true","level3"
86815,4.7,6,4.4,8,391,"lv","true","level3"
86816,4.7,6,4.4,8,419,"lv","true","level3"
86817,4.7,6,4.4,8,628,"lv","true","level3"
86818,4.7,6,4.4,8,398,"lv","true","level3"
86819,4.7,6,4.4,8,501,"lv","true","level3"
86820,4.7,6,4.4,8,303,"lv","true","level3"
86821,4.7,6,4.4,8,510,"lv","true","level3"
86822,4.7,6,4.4,8,743,"lv","true","level3"
86823,4.7,6,4.4,8,414,"lv","true","level3"
86824,4.7,6,4.4,8,272,"lv","true","level3"
86825,4.7,6,4.4,8,586,"lv","true","level3"
86826,4.7,6,4.4,8,418,"lv","true","level3"
86827,4.7,6,4.4,8,383,"lv","true","level3"
86829,4.7,6,4.4,8,518,"lv","true","level3"
86830,4.7,6,4.4,8,249,"lv","true","level3"
86832,4.7,6,4.4,8,23683,"lv","true","level3"
87011,4.7,0,5.6,9,926,"rv","true","level4"
86710,3.7,6.3,2.2,2,4000,"rv","true","level3"
86730,1.6,9.7,7.8,4,500,"lv","true","level4"
86731,2.8,9.3,10,12,745,"lv","true","level4"
86712,3.7,6.3,2.2,2,4000,"rv","true","level3"
86707,1.9,9.7,6.7,2,1047,"rv","true","level4"
86707,1.9,9.7,6.7,2,1047,"rv","true","level4"
86711,3.7,6.3,2.2,2,4000,"rv","true","level3"
86682,1.2,9.7,6.7,1,1308,"rv","true","level2"
86682,1.2,9.7,6.7,1,1308,"rv","true","level2"
86684,4.7,0,5.6,2,865,"rv","true","level2"
86684,4.7,0,5.6,2,815,"lv","true","level2"
86684,4.7,0,5.6,2,865,"rv","true","level2"
86684,4.7,0,5.6,2,815,"lv","true","level2"
86692,3.7,6.3,2.2,2,7990,"rv","true","level3"
86706,2.2,9,6.7,2,806,"rv","true","level3"
86708,5.6,5.3,7.8,6,711,"lv","true","level3"
86671,1.2,10,8.9,2,1358,"rv","true","level3"
86703,3.7,6.3,2.2,2,4000,"rv","true","level3"
86680,4.1,8,7.8,3,1161,"rv","true","level2"
86705,2.5,8.7,3.3,4,1000,"rv","true","level4"
86705,2.5,8.7,3.3,4,1000,"rv","true","level4"
86688,1.2,9.3,5.6,5,1128,"rv","true","level3"
86688,1.2,9.3,5.6,5,1128,"rv","true","level3"
86689,1.2,9.3,5.6,5,1126,"rv","true","level3"
86689,1.2,9.3,5.6,5,1126,"rv","true","level3"
86690,1.2,9.3,5.6,5,1141,"rv","true","level3"
86690,1.2,9.3,5.6,5,1141,"rv","true","level3"
86691,1.2,9.3,5.6,5,1198,"rv","true","level3"
86691,1.2,9.3,5.6,5,1198,"rv","true","level3"
86891,5.3,3.3,4.4,5,1200,"rv","true","level3"
86737,3.4,8,5.6,8,600,"rv","true","level3"
86737,3.4,8,5.6,8,600,"rv","true","level3"
86702,3.7,6.3,2.2,2,4000,"rv","true","level3"
86683,1.2,10,8.9,4,1171,"rv","true","level3"
86683,1.2,10,8.9,4,1171,"rv","true","level3"
86719,3.7,6.3,2.2,7,802,"rv","true","level3"
86719,3.7,6.3,2.2,7,802,"rv","true","level3"
86720,3.7,6.3,2.2,7,708,"rv","true","level3"
86720,3.7,6.3,2.2,7,708,"rv","true","level3"
87052,4.7,0,5.6,17,6597,"a","true","level4"
86670,2.2,9,8.9,2,1020,"lv","true","level3"
86670,2.2,9,8.9,2,1020,"lv","true","level3"
86701,3.7,6.3,2.2,2,4000,"rv","true","level3"
86721,3.7,6.3,2.2,6,450,"rv","true","level3"
86721,3.7,6.3,2.2,6,450,"rv","true","level3"
86722,3.7,6.3,2.2,6,703,"rv","true","level3"
86722,3.7,6.3,2.2,6,703,"rv","true","level3"
86725,3.7,6.3,2.2,6,702,"rv","true","level3"
86725,3.7,6.3,2.2,6,702,"rv","true","level3"
86729,3.4,8.3,7.8,6,7166,"rv","true","level4"
86700,3.7,6.3,2.2,2,4000,"rv","true","level3"
86718,3.7,6.3,2.2,5,801,"rv","true","level3"
86718,3.7,6.3,2.2,5,801,"rv","true","level3"
86723,3.7,6.3,2.2,5,803,"rv","true","level3"
86723,3.7,6.3,2.2,5,803,"rv","true","level3"
86778,1.2,7,3.3,1,615,"lv","true","level3"
86778,1.2,7,3.3,1,615,"lv","true","level3"
86699,3.7,6.3,2.2,2,4000,"rv","true","level3"
86669,5,3.7,2.8,1,600,"lv","true","level3"
86698,3.7,6.3,2.2,2,4000,"rv","true","level3"
86675,5,6,5.6,3,600,"lv","true","level4"
86675,5,6,5.6,3,600,"lv","true","level4"
86744,5.6,5.3,2.2,3,1000,"rv","true","level4"
86653,0,10,8.9,4,1059,"rv","true","level4"
86653,0,10,8.9,4,1059,"rv","true","level4"
86653,0,10,8.9,4,1059,"lv","true","level4"
86653,0,10,8.9,4,1059,"lv","true","level4"
86657,4.4,5.7,5.6,4,400,"lv","true","level3"
86657,4.4,5.7,5.6,4,400,"lv","true","level3"
86657,4.4,5.7,5.6,4,400,"lv","true","level3"
86634,1.2,9.7,6.7,1,1000,"rv","true","level2"
86634,1.2,9.7,6.7,1,1000,"rv","true","level2"
86687,1.2,7,3.3,1,1500,"lv","true","level3"
86687,1.2,7,3.3,1,1500,"lv","true","level3"
86687,1.2,7,3.3,1,1500,"lv","true","level3"
86697,3.7,6.3,2.2,2,4000,"rv","true","level3"
86668,4.7,0,4.4,5,1600,"lv","true","level3"
86668,4.7,0,4.4,5,1600,"lv","true","level3"
86678,1.2,10,10,7,814,"rv","true","level4"
86678,1.2,10,10,7,707,"lv","true","level4"
86678,1.2,10,10,7,814,"rv","true","level4"
86678,1.2,10,10,7,707,"lv","true","level4"
86637,4.7,0,4.4,17,995,"lv","true","level2"
86637,4.7,0,4.4,17,995,"lv","true","level2"
86696,3.7,6.3,2.2,2,4000,"rv","true","level3"
86631,1.2,10,8.9,3,1583,"rv","true","level3"
86674,5.6,3.7,2.2,3,600,"lv","true","level3"
86674,5.6,3.7,2.2,3,600,"lv","true","level3"
86641,1.2,7,3.3,1,600,"lv","true","level3"
86695,3.7,6.3,2.2,2,4000,"rv","true","level3"
86626,1.9,9.3,9.4,4,833,"rv","true","level4"
86626,1.9,9.3,9.4,4,1021,"a","true","level4"
86632,3.1,9.3,8.9,4,1401,"rv","true","level4"
86632,3.1,9.3,8.9,4,1401,"rv","true","level4"
86685,1.6,9.7,8.9,5,1688,"lv","true","level3"
86685,1.6,9.7,8.9,5,1688,"lv","true","level3"
86651,5.9,6,8.9,1,3203,"lv","true","level3"
86615,3.7,6.3,2.2,2,6236,"rv","true","level3"
86655,3.7,6.3,2.2,2,6004,"rv","true","level3"
86656,1.9,9.3,9.4,2,1014,"a","true","level4"
86625,0.6,9.3,7.8,4,608,"lv","true","level3"
86616,3.7,6.3,2.2,2,4000,"rv","true","level3"
86612,3.4,6,2.2,2,1265,"rv","true","level3"
86612,3.4,6,2.2,2,1265,"rv","true","level3"
86617,3.7,6.3,2.2,2,4000,"rv","true","level3"
86715,1.2,10,8.9,7,4038,"rv","true","level3"
86715,1.2,10,8.9,7,4038,"rv","true","level3"
86618,3.7,6.3,2.2,2,4000,"rv","true","level3"
86602,1.2,9.7,6.7,1,1438,"rv","true","level2"
86602,1.2,9.7,6.7,1,1438,"rv","true","level2"
86619,3.7,6.3,2.2,2,4000,"rv","true","level3"
86620,3.7,6.3,2.2,2,4000,"rv","true","level3"
86592,1.2,10,8.9,3,1604,"rv","true","level3"
86621,3.7,6.3,2.2,2,4000,"rv","true","level3"
86572,6.6,2.3,3.3,2,1092,"lv","true","level2"
86574,3.7,6.3,2.2,2,6018,"rv","true","level3"
86581,10,4,8.9,2,2021,"a","true","level3"
86581,10,4,8.9,2,1619,"rv","true","level3"
86581,10,4,8.9,2,1425,"lv","true","level3"
86577,6.6,4.3,6.7,3,503,"rv","true","level3"
86604,4.4,8,8.3,11,431,"rv","true","level1"
86604,4.4,8,8.3,11,430,"rv","true","level1"
86593,3.7,6.3,2.2,2,4000,"rv","true","level3"
86920,5.3,3.7,6.7,4,1218,"rv","true","level3"
86920,5.3,3.7,6.7,4,1145,"lv","true","level3"
86920,5.3,3.7,6.7,4,1218,"rv","true","level3"
86920,5.3,3.7,6.7,4,1145,"lv","true","level3"
86920,5.3,3.7,6.7,4,1218,"rv","true","level3"
86920,5.3,3.7,6.7,4,1145,"lv","true","level3"
86920,5.3,3.7,6.7,4,1218,"rv","true","level3"
86920,5.3,3.7,6.7,4,1145,"lv","true","level3"
86921,5.3,3.7,6.7,4,1305,"rv","true","level3"
86921,5.3,3.7,6.7,4,1305,"rv","true","level3"
86921,5.3,3.7,6.7,4,1305,"rv","true","level3"
86921,5.3,3.7,6.7,4,1305,"rv","true","level3"
86640,3.4,8.3,7.8,8,1016,"a","true","level3"
86640,3.4,8.3,7.8,8,829,"rv","true","level3"
86590,0.9,8.7,10,2,1200,"lv","true","level3"
86590,0.9,8.7,10,2,1200,"lv","true","level3"
86594,3.7,6.3,2.2,2,4000,"rv","true","level3"
86576,1.2,9.7,6.7,3,1000,"rv","true","level2"
86576,1.2,9.7,6.7,3,1000,"rv","true","level2"
86630,2.2,9.3,6.7,8,1002,"rv","true","level3"
86598,3.7,6.3,2.2,2,4000,"rv","true","level3"
86589,1.9,9.7,6.7,3,1199,"rv","true","level3"
86589,1.9,9.7,6.7,3,1199,"rv","true","level3"
86603,5.3,5,3.3,3,709,"lv","true","level2"
86603,5.3,5,3.3,3,709,"lv","true","level2"
86622,4.7,0,2.2,3,1000,"rv","true","level3"
86666,4.7,0,6.7,3,821,"lv","true","level3"
86591,1.2,10,10,10,868,"rv","true","level4"
86591,1.2,10,10,10,674,"lv","true","level4"
86591,1.2,10,10,10,868,"rv","true","level4"
86591,1.2,10,10,10,674,"lv","true","level4"
86597,3.7,6.3,2.2,2,4000,"rv","true","level3"
86580,4.1,5.3,0,4,1080,"rv","true","level3"
86558,1.2,10,8.9,2,1415,"rv","true","level3"
86595,3.7,6.3,2.2,2,4000,"rv","true","level3"
86607,9.7,1.7,3.3,3,2000,"rv","true","level3"
86607,9.7,1.7,3.3,3,2000,"rv","true","level3"
86607,9.7,1.7,3.3,3,1799,"lv","true","level3"
86607,9.7,1.7,3.3,3,1799,"lv","true","level3"
86624,4.7,0,3.3,4,800,"rv","true","level3"
86562,4.4,5,5.6,0,1010,"rv","true","level3"
86562,4.4,5,5.6,0,1010,"rv","true","level3"
86565,4.7,6.7,8.9,2,786,"lv","true","level3"
86565,4.7,6.7,8.9,2,1000,"a","true","level3"
86596,3.7,6.3,2.2,2,4000,"rv","true","level3"
86560,1.2,9.3,5.6,3,1094,"rv","true","level3"
86560,1.2,9.3,5.6,3,1094,"rv","true","level3"
86560,1.2,9.3,5.6,3,1094,"rv","false","level3"
86559,3.1,9.3,8.9,4,1407,"rv","true","level4"
86559,3.1,9.3,8.9,4,1407,"rv","true","level4"
86635,3.4,8.3,10,6,1084,"lv","true","level4"
86535,3.7,6.3,2.2,2,5833,"rv","true","level3"
86561,5.3,5.3,5.6,4,1000,"lv","true","level2"
86561,5.3,5.3,5.6,4,1000,"lv","true","level2"
86561,5.3,5.3,5.6,4,1000,"lv","true","level2"
86582,4.7,0,5.6,7,600,"rv","true","level3"
86582,4.7,0,5.6,7,600,"rv","true","level3"
86582,4.7,0,5.6,7,600,"rv","true","level3"
86583,4.7,0,5.6,7,600,"rv","true","level3"
86583,4.7,0,5.6,7,600,"rv","true","level3"
86583,4.7,0,5.6,7,600,"rv","true","level3"
86584,4.7,0,5.6,7,600,"rv","true","level3"
86584,4.7,0,5.6,7,600,"rv","true","level3"
86584,4.7,0,5.6,7,600,"rv","true","level3"
86585,4.7,0,5.6,7,600,"rv","true","level3"
86585,4.7,0,5.6,7,600,"rv","true","level3"
86585,4.7,0,5.6,7,600,"rv","true","level3"
86586,4.7,0,5.6,7,600,"rv","true","level3"
86586,4.7,0,5.6,7,600,"rv","true","level3"
86586,4.7,0,5.6,7,600,"rv","true","level3"
86587,4.7,0,5.6,7,600,"rv","true","level3"
86587,4.7,0,5.6,7,600,"rv","true","level3"
86587,4.7,0,5.6,7,600,"rv","true","level3"
86588,4.7,0,5.6,7,600,"rv","true","level3"
86588,4.7,0,5.6,7,600,"rv","true","level3"
86588,4.7,0,5.6,7,600,"rv","true","level3"
86536,3.7,6.3,2.2,2,4000,"rv","true","level3"
86537,3.7,6.3,2.2,2,4000,"rv","true","level3"
86522,4.7,0,4.4,14,1001,"lv","true","level2"
86527,4.4,5,6.7,1,2271,"rv","true","level3"
86527,4.4,5,6.7,1,2271,"rv","true","level3"
86527,4.4,5,6.7,1,2271,"rv","true","level3"
86538,3.7,6.3,2.2,2,4000,"rv","true","level3"
86542,2.2,9,8.9,3,1006,"lv","true","level3"
86542,2.2,9,8.9,3,1006,"lv","true","level3"
86544,1.9,9.7,6.7,3,1117,"rv","true","level3"
86544,1.9,9.7,6.7,3,1117,"rv","true","level3"
86605,2.2,9,8.9,3,600,"rv","true","level3"
86539,3.7,6.3,2.2,2,4000,"rv","true","level3"
87460,1.2,9.7,6.7,4,1000,"rv","true","level2"
87461,1.2,9.7,6.7,4,1000,"rv","true","level2"
87462,1.2,9.7,6.7,4,1000,"rv","true","level2"
87463,1.2,9.7,6.7,4,1000,"rv","true","level2"
87464,1.2,9.7,6.7,4,1000,"rv","true","level2"
87465,1.2,9.7,6.7,4,1000,"rv","true","level2"
87466,1.2,9.7,6.7,4,1000,"rv","true","level2"
86540,3.7,6.3,2.2,2,4000,"rv","true","level3"
86498,1.2,10,8.9,3,1510,"rv","true","level3"
86552,2.5,8.7,3.3,4,1001,"rv","true","level4"
86601,4.7,0,2.2,4,632,"lv","true","level3"
86660,2.2,9,8.9,7,401,"lv","true","level3"
86661,2.2,9,8.9,7,400,"lv","true","level3"
86662,2.2,9,8.9,7,400,"lv","true","level3"
86663,2.2,9,8.9,7,400,"lv","true","level3"
86664,2.2,9,8.9,7,400,"lv","true","level3"
86665,2.2,9,8.9,7,400,"lv","true","level3"
86541,3.7,6.3,2.2,2,4000,"rv","true","level3"
86502,1.2,9.7,6.7,4,1000,"rv","true","level2"
86502,1.2,9.7,6.7,4,1000,"rv","true","level2"
86502,1.2,9.7,6.7,4,1000,"rv","true","level2"
86503,1.2,9.7,6.7,4,1000,"rv","true","level2"
86503,1.2,9.7,6.7,4,1000,"rv","true","level2"
86509,2.8,9.3,10,5,1097,"rv","true","level4"
86509,2.8,9.3,10,5,1097,"rv","true","level4"
86510,2.8,9.3,10,5,1132,"rv","true","level4"
86510,2.8,9.3,10,5,1132,"rv","true","level4"
86482,3.7,6.3,2.2,2,5777,"rv","true","level3"
86491,4.7,0,5.6,2,1053,"a","true","level2"
86491,4.7,0,5.6,2,941,"lv","true","level2"
86492,5.6,3.7,2.2,3,600,"lv","true","level3"
86492,5.6,3.7,2.2,3,600,"lv","true","level3"
86528,5.9,6,8.9,3,516,"lv","true","level3"
86529,5.9,6,8.9,3,875,"lv","true","level3"
86530,5.9,6,8.9,3,760,"lv","true","level3"
86531,5.9,6,8.9,3,616,"lv","true","level3"
86532,5.9,6,8.9,3,642,"lv","true","level3"
86533,5.9,6,8.9,3,775,"lv","true","level3"
86493,0.9,9.3,7.2,6,704,"lv","true","level4"
86511,4.1,8,5.6,1,627,"lv","true","level3"
86511,4.1,8,5.6,1,627,"lv","true","level3"
86483,3.7,6.3,2.2,2,4000,"rv","true","level3"
86521,5.9,6,8.9,0,1124,"lv","true","level3"
86521,5.9,6,8.9,0,1124,"lv","true","level3"
86484,3.7,6.3,2.2,2,4000,"rv","true","level3"
86496,1.2,9.7,6.7,3,1000,"rv","true","level2"
86496,1.2,9.7,6.7,3,1000,"rv","true","level2"
86497,1.2,9.7,6.7,3,1000,"rv","true","level2"
86497,1.2,9.7,6.7,3,1000,"rv","true","level2"
86500,3.4,8,5.6,4,2145,"lv","true","level3"
86500,3.4,8,5.6,4,2145,"lv","true","level3"
86500,3.4,8,5.6,4,2510,"rv","true","level3"
86500,3.4,8,5.6,4,2510,"rv","true","level3"
86548,3.7,6.3,2.2,7,447,"rv","true","level3"
86548,3.7,6.3,2.2,7,447,"rv","true","level3"
86485,3.7,6.3,2.2,2,4000,"rv","true","level3"
86494,1.9,9.7,6.7,3,1177,"rv","true","level3"
86494,1.9,9.7,6.7,3,1177,"rv","true","level3"
86495,1.9,9.7,6.7,3,1197,"rv","true","level3"
86495,1.9,9.7,6.7,3,1197,"rv","true","level3"
86481,9.7,1.7,3.3,5,1000,"lv","true","level3"
86481,9.7,1.7,3.3,5,1000,"lv","false","level3"
86481,9.7,1.7,3.3,5,1000,"lv","true","level3"
86545,3.7,6.3,2.2,6,796,"rv","true","level3"
86545,3.7,6.3,2.2,6,796,"rv","true","level3"
86551,3.7,6.3,2.2,6,697,"rv","true","level3"
86551,3.7,6.3,2.2,6,697,"rv","true","level3"
86478,4.7,0,5.6,0,753,"rv","true","level2"
86478,4.7,0,5.6,0,705,"lv","true","level2"
86479,4.7,4.7,3.3,1,837,"rv","true","level2"
86477,3.7,8,6.7,2,1963,"lv","true","level2"
86486,3.7,6.3,2.2,2,4000,"rv","true","level3"
86470,1.2,9.7,6.7,3,1000,"rv","true","level2"
86470,1.2,9.7,6.7,3,1000,"rv","true","level2"
86464,10,4,8.9,5,2026,"a","true","level3"
86464,10,4,8.9,5,1628,"rv","true","level3"
86464,10,4,8.9,5,1436,"lv","true","level3"
86471,1.9,9.3,9.4,6,3356,"rv","true","level4"
86471,1.9,9.3,9.4,6,4094,"a","true","level4"
86471,1.9,9.3,9.4,6,3356,"rv","true","level4"
86471,1.9,9.3,9.4,6,4094,"a","true","level4"
86463,1.2,10,8.9,2,1367,"rv","true","level3"
86487,3.7,6.3,2.2,2,4000,"rv","true","level3"
86465,4.1,8,7.8,3,1324,"rv","true","level2"
86472,3.1,9.3,8.9,4,1487,"rv","true","level4"
86472,3.1,9.3,8.9,4,1487,"rv","true","level4"
86546,3.7,6.3,2.2,4,788,"rv","true","level3"
86546,3.7,6.3,2.2,4,788,"rv","true","level3"
86547,3.7,6.3,2.2,4,698,"rv","true","level3"
86547,3.7,6.3,2.2,4,698,"rv","true","level3"
86549,3.7,6.3,2.2,4,699,"rv","true","level3"
86549,3.7,6.3,2.2,4,699,"rv","true","level3"
86550,3.7,6.3,2.2,4,807,"rv","true","level3"
86550,3.7,6.3,2.2,4,807,"rv","true","level3"
86488,3.7,6.3,2.2,2,4000,"rv","true","level3"
86459,1.2,10,8.9,3,990,"rv","true","level3"
86459,1.2,10,8.9,3,992,"rv","true","level3"
86460,1.6,9.7,7.8,3,1000,"rv","true","level4"
86474,3.1,8.7,6.7,3,1298,"lv","true","level2"
86922,5.3,3.7,6.7,3,1378,"rv","true","level3"
86922,5.3,3.7,6.7,3,1318,"lv","true","level3"
86922,5.3,3.7,6.7,3,1378,"rv","true","level3"
86922,5.3,3.7,6.7,3,1318,"lv","true","level3"
86922,5.3,3.7,6.7,3,1378,"rv","true","level3"
86922,5.3,3.7,6.7,3,1318,"lv","true","level3"
86922,5.3,3.7,6.7,3,1378,"rv","true","level3"
86922,5.3,3.7,6.7,3,1318,"lv","true","level3"
86466,1.2,9.3,5.6,4,1149,"rv","true","level3"
86466,1.2,9.3,5.6,4,1149,"rv","true","level3"
86467,1.2,9.3,5.6,4,1121,"rv","true","level3"
86467,1.2,9.3,5.6,4,1121,"rv","true","level3"
86469,0.6,9.3,7.8,5,1241,"rv","true","level3"
86469,0.6,9.3,7.8,5,1241,"rv","true","level3"
86469,0.6,9.3,7.8,5,1241,"rv","false","level3"
86469,0.6,9.3,7.8,5,1241,"rv","true","level3"
86469,0.6,9.3,7.8,5,1241,"rv","true","level3"
86457,1.2,10,8.9,7,1126,"lv","true","level3"
86326,3.7,6.3,2.2,2,6300,"rv","true","level3"
86353,4.4,5,5.6,2,2017,"rv","true","level3"
86353,4.4,5,5.6,2,2017,"rv","true","level3"
86461,1.2,9.7,6.7,3,1300,"rv","true","level2"
86461,1.2,9.7,6.7,3,1300,"rv","true","level2"
86330,3.7,6.3,2.2,2,4000,"rv","true","level3"
86329,0.6,9.3,7.8,6,598,"lv","true","level3"
86331,3.7,6.3,2.2,2,4000,"rv","true","level3"
86352,1.2,7,3.3,1,600,"lv","true","level3"
86328,1.2,9.7,6.7,2,1000,"rv","true","level2"
86328,1.2,9.7,6.7,2,1000,"rv","true","level2"
86332,3.7,6.3,2.2,2,4000,"rv","true","level3"
86302,1.2,9.7,6.7,1,1350,"rv","true","level2"
86302,1.2,9.7,6.7,1,1350,"rv","true","level2"
86333,3.7,6.3,2.2,2,4000,"rv","true","level3"
86297,1.2,10,8.9,2,1450,"rv","true","level3"
86334,3.7,6.3,2.2,2,4000,"rv","true","level3"
86301,1.2,9.7,6.7,3,1000,"rv","true","level2"
86468,3.4,8,5.6,7,829,"rv","true","level3"
86468,3.4,8,5.6,7,829,"rv","true","level3"
86335,3.7,6.3,2.2,2,4000,"rv","true","level3"
86264,3.7,6.3,2.2,2,6334,"rv","true","level3"
86336,3.7,6.3,2.2,2,4000,"rv","true","level3"
86304,4.7,0,5.6,3,191,"rv","true","level2"
86304,4.7,0,5.6,3,179,"lv","true","level2"
86305,4.7,0,5.6,3,740,"rv","true","level2"
86305,4.7,0,5.6,3,692,"lv","true","level2"
86306,4.7,0,5.6,3,179,"rv","true","level2"
86306,4.7,0,5.6,3,170,"lv","true","level2"
86307,4.7,0,5.6,3,271,"rv","true","level2"
86307,4.7,0,5.6,3,263,"lv","true","level2"
86308,4.7,0,5.6,3,270,"rv","true","level2"
86308,4.7,0,5.6,3,251,"lv","true","level2"
86309,4.7,0,5.6,3,216,"rv","true","level2"
86309,4.7,0,5.6,3,201,"lv","true","level2"
86310,4.7,0,5.6,3,489,"rv","true","level2"
86310,4.7,0,5.6,3,458,"lv","true","level2"
86311,4.7,0,5.6,3,394,"rv","true","level2"
86311,4.7,0,5.6,3,368,"lv","true","level2"
86313,4.7,0,5.6,3,125,"rv","true","level2"
86313,4.7,0,5.6,3,125,"lv","true","level2"
86314,4.7,0,5.6,3,174,"rv","true","level2"
86314,4.7,0,5.6,3,166,"lv","true","level2"
86315,4.7,0,5.6,3,117,"rv","true","level2"
86315,4.7,0,5.6,3,111,"lv","true","level2"
86319,5.9,6,8.9,0,1115,"lv","true","level3"
86267,3.7,6.3,2.2,2,4000,"rv","true","level3"
86296,1.2,9.7,6.7,5,1000,"rv","true","level2"
86296,1.2,9.7,6.7,5,1000,"rv","true","level2"
86316,0.9,8.7,5.6,8,1120,"lv","true","level3"
86316,0.9,8.7,5.6,8,1120,"lv","true","level3"
86258,1.2,10,8.9,2,1436,"lv","true","level3"
86262,3.4,6,2.2,2,1246,"rv","true","level3"
86262,3.4,6,2.2,2,1246,"rv","true","level3"
86268,3.7,6.3,2.2,2,4000,"rv","true","level3"
86269,3.7,6.3,2.2,2,4000,"rv","true","level3"
86252,1.9,9.3,9.4,2,1185,"a","true","level4"
86270,3.7,6.3,2.2,2,4000,"rv","true","level3"
86253,0,10,8.9,3,980,"rv","true","level4"
86253,0,10,8.9,3,980,"lv","true","level4"
86253,0,10,8.9,3,980,"rv","false","level4"
86253,0,10,8.9,3,980,"lv","false","level4"
86256,1.2,9.3,5.6,3,1262,"rv","true","level3"
86256,1.2,9.3,5.6,3,1262,"rv","true","level3"
86275,0.9,9.3,7.2,3,640,"lv","true","level4"
86244,4.4,5,5.6,4,3021,"rv","true","level3"
86244,4.4,5,5.6,4,3021,"rv","true","level3"
86266,0.6,9.3,7.8,5,1603,"lv","true","level3"
86255,4.7,0,5.6,7,1745,"rv","true","level3"
86255,4.7,0,5.6,7,1745,"rv","true","level3"
86300,3.7,8.3,9.4,8,1072,"rv","true","level4"
86215,1.2,10,8.9,2,1498,"rv","true","level3"
86271,3.7,6.3,2.2,2,4000,"rv","true","level3"
86274,4.7,0,1.1,2,601,"rv","true","level3"
86229,1.2,9.7,6.7,3,1000,"lv","true","level2"
86229,1.2,9.7,6.7,3,1000,"lv","true","level2"
86299,4.1,5.3,0,5,1026,"lv","true","level3"
86272,3.7,6.3,2.2,2,4000,"rv","true","level3"
86240,4.1,8.3,8.9,4,6536,"rv","true","level3"
86240,4.1,8.3,8.9,4,6536,"rv","true","level3"
86220,3.1,7,6.7,5,1001,"lv","true","level2"
86238,5,6,8.3,8,1167,"rv","true","level4"
86238,5,6,8.3,8,1167,"rv","true","level4"
86225,4.7,0,4.4,18,999,"lv","true","level2"
86195,3.7,6.3,2.2,2,6224,"rv","true","level3"
86217,4.7,6.7,8.9,2,1005,"a","true","level3"
86217,4.7,6.7,8.9,2,773,"lv","true","level3"
86192,5.6,3.7,2.2,3,600,"lv","true","level3"
86196,3.7,6.3,2.2,2,4000,"rv","true","level3"
86181,1.2,9.7,6.7,4,1000,"rv","true","level2"
86181,1.2,9.7,6.7,4,1000,"rv","true","level2"
86194,1.2,9.7,6.7,4,1000,"rv","true","level2"
86194,1.2,9.7,6.7,4,1000,"rv","true","level2"
86194,1.2,9.7,6.7,4,1000,"rv","false","level2"
86194,1.2,9.7,6.7,4,1000,"rv","true","level2"
86197,3.7,6.3,2.2,2,4000,"rv","true","level3"
86176,4.4,5,5.6,3,3010,"rv","true","level3"
86176,4.4,5,5.6,3,3010,"rv","true","level3"
86190,4.4,5,6.7,1,2022,"rv","true","level3"
86190,4.4,5,6.7,1,2022,"rv","true","level3"
86190,4.4,5,6.7,1,2022,"rv","true","level3"
86198,3.7,6.3,2.2,2,4000,"rv","true","level3"
86224,9.7,1.7,3.3,3,2000,"rv","true","level3"
86224,9.7,1.7,3.3,3,1724,"lv","true","level3"
86224,9.7,1.7,3.3,3,2000,"rv","true","level3"
86224,9.7,1.7,3.3,3,1724,"lv","true","level3"
86180,4.7,0,3.3,5,1200,"a","true","level3"
86180,4.7,0,3.3,5,1000,"rv","true","level3"
86199,3.7,6.3,2.2,2,4000,"rv","true","level3"
86145,1.2,10,8.9,2,1360,"rv","true","level3"
86200,3.7,6.3,2.2,2,4000,"rv","true","level3"
86129,3.7,6.3,2.2,2,6321,"rv","true","level3"
86164,1.2,9.7,6.7,3,1000,"rv","true","level2"
86164,1.2,9.7,6.7,3,1000,"rv","true","level2"
86164,1.2,9.7,6.7,3,1000,"rv","false","level2"
86164,1.2,9.7,6.7,3,1000,"rv","true","level2"
86165,1.2,9.7,6.7,3,1000,"rv","true","level2"
86165,1.2,9.7,6.7,3,1000,"rv","true","level2"
86165,1.2,9.7,6.7,3,1000,"rv","false","level2"
86165,1.2,9.7,6.7,3,1000,"rv","true","level2"
86147,3.1,9.3,8.9,4,1421,"rv","true","level4"
86147,3.1,9.3,8.9,4,1421,"rv","true","level4"
86241,3.4,8.7,6.7,8,705,"a","true","level4"
86068,1.2,9.7,6.7,2,1000,"rv","true","level2"
86068,1.2,9.7,6.7,2,1000,"rv","true","level2"
86130,3.7,6.3,2.2,2,4000,"rv","true","level3"
86140,2.5,6.3,2.2,5,600,"lv","true","level4"
86230,3.7,6.3,2.2,6,798,"rv","true","level3"
86230,3.7,6.3,2.2,6,798,"rv","true","level3"
86231,3.7,6.3,2.2,6,800,"rv","true","level3"
86231,3.7,6.3,2.2,6,800,"rv","true","level3"
86232,3.7,6.3,2.2,6,702,"rv","true","level3"
